95.439	157.812232349	262.7964135591
96.034	159.4189966467	264.4176880468
96.633	161.0398426169	266.0490694929
97.235	162.6748526779	267.6906209038
97.841	164.324113876	269.3424056786
98.451	165.9877094663	271.0044876117
99.065	167.6657283945	272.6769308952
99.682	169.3582546382	274.3598001213
100.304	171.0653731419	276.0531602848
100.929	172.7871699193	277.7570767859
101.558	174.5237242315	279.4716154324
102.192	176.27513338	281.1968424422
102.829	178.0414770579	282.9328244462
103.470	179.8228398211	284.6796284905
104.115	181.6193065779	286.4373220393
104.764	183.4309637932	288.2059729774
105.417	185.2578954701	289.9856496127
106.074	187.1001860569	291.7764206788
106.735	188.9579198884	293.578355338
107.401	190.8311821844	295.3915231838
108.070	192.7200578868	297.2159942433
108.744	194.6246306654	299.0518389802
109.422	196.5449847313	300.8991282977
110.104	198.4812036231	302.7579335408
110.790	200.4333710006	304.6283264992
111.481	202.4015711653	306.5103794103
112.176	204.3858875689	308.4041649619
112.875	206.3864027703	310.3097562946
113.579	208.4032003012	312.2272270052
114.287	210.436363282	314.1566511494
114.999	212.4859748209	316.0981032442
115.716	214.5521178031	318.0516582715
116.438	216.6348739143	320.0173916804
117.163	218.7343251934	321.9953793905
117.894	220.8505525355	323.9856977946
118.629	222.9836399093	325.9884237616
119.368	225.1336669728	328.0036346399
120.112	227.3007154693	330.0314082599
120.861	229.4848675547	332.0718229372
121.615	231.6862033429	334.1249574756
122.373	233.9048025082	336.1908911702
123.136	236.1407467995	338.2697038104
123.903	238.3941154541	340.361475683
124.676	240.6649888074	342.4662875754
125.453	242.9534462812	344.5842207785
126.235	245.2595672286	346.71535709
127.022	247.5834307549	348.8597788176
127.814	249.9251157177	351.0175687819
128.611	252.2847007478	353.1888103201
129.412	254.6622641884	355.3735872887
130.219	257.0578841072	357.5719840669
131.031	259.4716383677	359.7840855602
131.848	261.9036045053	362.0099772032
132.670	264.3538599046	364.249744963
133.497	266.8224815766	366.5034753428
134.329	269.3095463237	368.7712553851
135.166	271.8151306964	371.0531726749
136.009	274.3393109326	373.349315343
136.857	276.8821630682	375.6597720701
137.710	279.4437628438	377.9846320893
138.568	282.0241857888	380.3239851902
139.432	284.623507503	382.677921722
140.301	287.2418026851	385.0465325973
141.176	289.8791459034	387.4299092953
142.056	292.5356119631	389.8281438655
142.942	295.2112741677	392.2413289313
143.833	297.9062080343	394.6695576935
144.730	300.6204865139	397.1129239339
145.632	303.3541835443	399.5715220188
146.540	306.1073720997	402.045446903
147.453	308.8801252929	404.5347941331
148.372	311.6725160057	407.0396598513
149.297	314.4846169834	409.5601407994
150.228	317.3165014033	412.0963343219
151.165	320.1682408232	414.6483383705
152.107	323.0399075563	417.2162515073
153.055	325.9315731902	419.8001729088
154.009	328.8433090986	422.4002023701
154.969	331.7751873068	425.0164403079
155.935	334.7272793076	427.6489877654
156.908	337.6996562076	430.2979464154
157.886	340.6923888051	432.9634185646
158.870	343.7055482166	435.6455071575
159.860	346.7392051978	438.3443157802
160.857	349.7934309005	441.0599486648
161.860	352.8682961062	443.7925106931
162.869	355.9638707336	446.5421074006
163.884	359.0802255741	449.3088449807
164.906	362.2174297439	452.0928302891
165.934	365.3755539171	454.8941708473
166.968	368.5546682322	457.7129748472
168.009	371.7548428092	460.5493511552
169.056	374.9761485598	463.4034093164
170.110	378.2186572425	466.2752595587
171.171	381.4824384103	469.1650127973
172.238	384.7675604544	472.0727806385
173.311	388.0740930572	474.9986753848
174.392	391.4021059618	477.9428100385
175.479	394.7516701842	480.9052983065
176.573	398.1228577579	483.8862546044
177.674	401.5157380558	486.8857940611
178.781	404.9303819696	489.9040325234
179.896	408.3668591527	492.94108656
181.017	411.8252414591	495.9970734665
182.146	415.305600411	499.0721112696
183.281	418.8080048495	502.1663187318
184.424	422.3325271683	505.2798153559
185.573	425.8792384366	508.4127213898
186.730	429.4482127648	511.565157831
187.894	433.0395200211	514.7372464312
189.066	436.6532330361	517.9291097012
190.244	440.2894237193	521.1408709155
191.430	443.948163942	524.3726541169
192.624	447.629527177	527.6245841218
193.825	451.3335883425	530.8967865246
195.033	455.0604216609	534.1893877024
196.249	458.8101006616	537.5025148204
197.472	462.5826993294	540.8362958365
198.703	466.3782946634	544.1908595063
199.942	470.1969576975	547.5663353879
201.188	474.0387672064	550.9628538472
202.442	477.9038012766	554.3805460628
203.704	481.7921343534	557.819544031
204.974	485.7038454893	561.279980571
206.252	489.6390096548	564.7619893299
207.538	493.5977075382	568.2657047881
208.832	497.5800177546	571.7912622643
210.134	501.5860214779	575.3387979207
211.443	505.6157970918	578.9084487683
212.762	509.6694269362	582.5003526724
214.088	513.7469937992	586.1146483576
215.423	517.8485767336	589.7514754133
216.765	521.9742636346	593.4109742992
218.117	526.1241342863	597.0932863506
219.477	530.2982751823	600.7985537837
220.845	534.496774003	604.5269197014
222.221	538.7197135299	608.2785280989
223.607	542.9671816628	612.0535238687
225.001	547.2392664756	615.8520528067
226.403	551.5360570597	619.6742616178
227.815	555.8576431793	623.5202979213
229.235	560.204114379	627.3903102568
230.664	564.5755621708	631.2844480899
232.102	568.9720850909	635.202861818
233.549	573.3937726855	639.145702776
235.005	577.8407171531	643.1131232422
236.470	582.3130184197	647.1052764443
237.944	586.8107718012	651.1223165652
239.427	591.334073779	655.1643987488
240.920	595.8830261748	659.2316791064
242.422	600.4577271755	663.3243147224
243.933	605.0582806709	667.4424636603
245.454	609.6847831737	671.5862849692
246.984	614.3373474424	675.7559386896
248.524	619.016074453	679.9515858596
250.073	623.7210674676	684.1733885215
251.632	628.4524368845	688.4215097273
253.200	633.2102916786	692.6961135459
254.779	637.9947437449	696.9973650688
256.367	642.8059049246	701.3254304166
257.965	647.6438873975	705.6804767456
259.573	652.5088011941	710.0626722542
261.192	657.4007651929	714.4721861893
262.820	662.3198985927	718.9091888527
264.458	667.2663215985	723.3738516081
266.107	672.2401517533	727.8663468873
267.766	677.2415089588	732.3868481972
269.435	682.2705174083	736.9355301263
271.115	687.3273034246	741.5125683512
272.805	692.4119886028	746.118139644
274.505	697.5247074013	750.7524218788
276.217	702.6655875959	755.4155940382
277.939	707.8347680434	760.1078362209
279.671	713.0323721622	764.8293296483
281.415	718.2585326881	769.5802566713
283.169	723.5133810998	774.3608007779
284.934	728.7970629733	779.1711465997
286.711	734.1097148155	784.0114799193
288.498	739.4514815073	788.8819876776
290.296	744.8225073497	793.7828579808
292.106	750.2229361944	798.7142801078
293.927	755.6529063509	803.6764445173
295.759	761.1125744499	808.6695428556
297.603	766.6020893052	813.6937679633
299.458	772.1216033826	818.7493138836
301.325	777.671268822	823.836375869
303.204	783.2512405757	828.9551503895
305.094	788.8616743269	834.1058351397
306.996	794.5027347361	839.2886290466
308.910	800.1745790522	844.5037322773
310.835	805.8773738907	849.751346247
312.773	811.6112765749	855.0316736262
314.723	817.3764675536	860.3449183489
316.685	823.1730992043	865.6912856205
318.659	829.0013495106	871.0709819257
320.646	834.8614099052	876.4842150362
322.644	840.753429696	881.9311940191
324.656	846.6775861035	887.4121292447
326.680	852.6340791037	892.927232395
328.716	858.6230802441	898.4767164713
330.765	864.6447598178	904.0607958029
332.827	870.6993112131	909.6796860553
334.902	876.7869249833	915.3336042382
336.990	882.9077931657	921.0227687143
339.091	889.0621075455	926.7473992077
341.205	895.2500448191	932.5077168119
343.332	901.471807702	938.3039439989
345.472	907.7276014988	944.1363046277
347.626	914.0176212143	950.0050239525
349.793	920.3420647104	955.9103286321
351.973	926.7011512327	961.852446738
354.168	933.0950689024	967.8316077636
356.375	939.5240405265	973.8480426329
358.597	945.9882657263	979.9019837096
360.833	952.487950094	985.9936648057
363.082	959.0233154401	992.1233211911
365.345	965.5945817384	998.2911896021
367.623	972.2019748187	1004.4975082509
369.915	978.8457207928	1010.7425168347
372.221	985.5260253434	1017.026456545
374.541	992.2430917518	1023.3495700767
376.876	998.9971843414	1029.712101638
379.225	1005.7885299496	1036.1142969592
381.590	1012.6173442113	1042.5564033024
383.968	1019.4838757701	1049.0386694715
386.362	1026.3883474622	1055.561345821
388.771	1033.3310193226	1062.1246842665
391.194	1040.3120923002	1068.7289382937
393.633	1047.3318517822	1075.3743629686
396.087	1054.3905461406	1082.0612149474
398.556	1061.4883929682	1088.7897524863
401.040	1068.6256325349	1095.5602354512
403.541	1075.8025351014	1102.3729253283
406.056	1083.0193471897	1109.2280852336
408.588	1090.2763546175	1116.1259799237
411.135	1097.5738120703	1123.0668758053
413.698	1104.9119491133	1130.0510409461
416.277	1112.2910518459	1137.078745085
418.872	1119.7113657824	1144.1502596422
421.483	1127.1731650697	1151.2658577301
424.110	1134.6767313844	1158.4258141637
426.754	1142.2223432878	1165.6304054709
429.415	1149.8102527254	1172.8799099038
432.092	1157.4407417817	1180.1746074489
434.785	1165.1141096876	1187.5147798383
437.496	1172.8306298248	1194.9007105603
440.223	1180.5905476622	1202.3326848703
442.967	1188.3941982808	1209.8109898023
445.729	1196.2418463249	1217.3359141795
448.507	1204.1337898971	1224.9077486255
451.303	1212.0703242262	1232.5267855758
454.117	1220.0517278867	1240.1933192888
456.948	1228.0782953824	1247.9076458575
459.796	1236.1503513834	1255.6700632204
462.663	1244.2682115485	1263.4808711737
465.547	1252.4321476499	1271.3403713823
468.449	1260.6424741695	1279.2488673917
471.369	1268.8994987038	1287.2066646397
474.308	1277.2035156226	1295.2140704682
477.265	1285.5548605343	1303.2713941351
480.240	1293.9538490001	1311.378946826
483.234	1302.4008014822	1319.5370416668
486.246	1310.8960304003	1327.745993735
489.277	1319.439829174	1336.0061200725
492.328	1328.0326010522	1344.3177396976
495.397	1336.6745885003	1352.6811736173
498.485	1345.3661573241	1361.0967448399
501.593	1354.1076607125	1369.5647783871
504.719	1362.8994525767	1378.0856013069
507.866	1371.7417890508	1386.659542686
511.032	1380.6350709115	1395.2869336628
514.218	1389.5795991314	1403.9681074399
517.423	1398.5757323963	1412.7033992969
520.649	1407.6238147259	1421.4931466039
523.895	1416.7242089799	1430.3376888338
527.161	1425.8772772109	1439.2373675759
530.447	1435.0833971632	1448.192526549
533.754	1444.3428562254	1457.2035116145
537.081	1453.6560004444	1466.27067079
540.429	1463.0232392257	1475.3943542627
543.798	1472.4449010029	1484.5749144026
547.188	1481.921481463	1493.8127057765
550.599	1491.4531764176	1503.1080851616
554.032	1501.0404225817	1512.4614115592
557.486	1510.6835672628	1521.8730462086
560.961	1520.3830559546	1531.343352601
564.458	1530.1391840382	1540.8726964937
567.977	1539.9524292095	1550.461445924
571.517	1549.8230823144	1560.1099712235
575.080	1559.7515648353	1569.8186450327
578.665	1569.7382154882	1579.5878423147
582.273	1579.7835034419	1589.4179403706
585.903	1589.8878035043	1599.3093188531
589.555	1600.0514565779	1609.2623597819
593.230	1610.2749285748	1619.2774475582
596.928	1620.5585323347	1629.3549689795
600.650	1630.9027324543	1639.4953132546
604.394	1641.3079159295	1649.6988720185
608.162	1651.7745178596	1659.9660393477
611.953	1662.3028800841	1670.2972117755
615.768	1672.8935265215	1680.692788307
619.607	1683.5467538664	1691.1531704346
623.469	1694.2630811012	1701.678762154
627.356	1705.0427909223	1712.2699699789
631.267	1715.8864284323	1722.9272029574
635.202	1726.7943754355	1733.6508726876
639.162	1737.7670359414	1744.4413933336
643.146	1748.8048681591	1755.2991816412
647.156	1759.9082992214	1766.2246569541
651.190	1771.0777156883	1777.2182412305
655.250	1782.313596752	1788.2803590588
659.334	1793.6163130375	1799.4114376743
663.445	1804.9864097829	1810.6119069757
667.581	1816.4241300076	1821.8821995417
671.742	1827.9301626279	1833.2227506478
675.930	1839.5049298897	1844.6339982826
680.144	1851.1486570766	1856.1163831655
684.384	1862.8619240098	1867.6703487632
688.650	1874.6451864499	1879.2963413068
692.943	1886.4986856948	1890.9948098094
697.263	1898.4232302848	1902.7662060832
701.610	1910.4189139746	1914.6109847568
705.983	1922.4865100582	1926.5296032932
710.384	1934.6261777345	1938.522522007
714.813	1946.838501738	1950.5902040823
719.269	1959.1239193845	1962.7331155911
723.753	1971.482804437	1974.9517255104
728.265	1983.915673953	1987.246505741
732.805	1996.4229659455	1999.6179311255
737.373	2009.0050235001	2012.0664794667
741.970	2021.6623172414	2024.5926315458
746.595	2034.3955029601	2037.1968711415
751.249	2047.2045850926	2049.879685048
755.933	2060.0903666766	2062.6415630943
760.645	2073.0531229102	2075.4829981631
765.387	2086.0932788531	2088.4044862096
770.158	2099.2112358982	2101.4065262808
774.959	2112.4074212025	2114.4896205345
779.791	2125.6823036538	2127.6542742594
784.652	2139.0363701191	2140.9009958937
789.543	2152.4698243163	2154.2302970455
794.465	2165.9833082637	2167.642692512
799.418	2179.5771697085	2181.1387002998
804.401	2193.2517731053	2194.7188416447
809.416	2207.0078018064	2208.3836410317
814.462	2220.8453394454	2222.1336262157
819.539	2234.7652010634	2235.9693282414
824.648	2248.7677441413	2249.891281464
829.789	2262.8533832193	2263.90002357
834.962	2277.0227323121	2277.9960955977
840.167	2291.2762935741	2292.1800419583
845.405	2305.6146680704	2306.4524104566
850.675	2320.0383558186	2320.8137523127
855.978	2334.5478389393	2335.2646221828
861.314	2349.1438871399	2349.805578181
866.683	2363.8271344684	2364.4371819003
872.086	2378.598273999	2379.1599984349
877.523	2393.4579456243	2393.9745964018
882.993	2408.4068056399	2408.8815479628
888.498	2423.445695983	2423.8814288461
894.037	2438.5751717201	2438.9748183695
899.610	2453.7960601521	2454.162299462
905.218	2469.1090426902	2469.4444586865
910.861	2484.5148747605	2484.8218862625
916.540	2500.0142780604	2500.2951760892
922.253	2515.6080297005	2515.8649257677
928.002	2531.2968469524	2531.5317366249
933.788	2547.0814882416	2547.2962137362
939.609	2562.9627229052	2563.1589659489
945.466	2578.9412249923	2579.120605906
951.360	2595.0177912858	2595.1817500696
957.291	2611.1931337309	2611.3430187448
963.259	2627.4679909625	2627.6050361038
969.264	2643.8430945164	2643.9684302097
975.306	2660.3191753899	2660.4338330409
981.386	2676.8969483394	2677.0018805156
987.504	2693.5771393002	2693.6732125163
993.660	2710.3604703181	2710.4484729146
999.854	2727.2476576263	2727.3283095957
1006.087	2744.2394244507	2744.313374484
1012.359	2761.3364743231	2761.4043235676
1018.670	2778.539521567	2778.6018169244
1025.021	2795.8492924999	2795.9065187469
1031.411	2813.2664844875	2813.3190973683
1037.840	2830.7918163743	2830.8402252881
1044.310	2848.4260103568	2848.4705791983
1050.820	2866.1697681243	2866.210840009
1057.371	2884.0238174532	2884.0616928755
1063.963	2901.9888656796	2902.023827224
1070.596	2920.0656400078	2920.0979367787
1077.270	2938.2548573686	2938.2847195884
1083.985	2956.5572398704	2956.5848780536
1090.743	2974.9735165422	2974.9991189535
1097.542	2993.5044145556	2993.5281534732
1104.384	3012.1506647282	3012.1726972315
1111.269	3030.9130013681	3030.9334703081
1118.197	3049.7921619181	3049.8111972719
1125.168	3068.7888871091	3068.8066072086
1132.182	3087.9039211307	3087.920433749
1139.240	3107.138011749	3107.1534150974
